// Structure Synth Pov Ray Export. 



 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.222222 0.740741 1 | 0.14902,0.0742176,0.145279


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.222222 0.666667 1 | 0.584314,0.0297885,0.344019


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.222222 0.740741 1 | 0.901961,0.575427,0.226374


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.703704 1 | 0.0888581,0.739168,0.839216


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.666667 1 | 0.0459823,0.509804,0.277893


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.740741 1 | 0.843137,0.383545,0.552062


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.703704 1 | 0.292606,0.603922,0.0378931


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.666667 1 | 0.0971626,0.917647,0.23391


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.740741 1 | 0.0392157,0.405229,0.588235


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.296296 0.666667 1 | 0.116878,0.556145,0.596078


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.296296 0.740741 1 | 0.443752,0.780392,0.606462


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.259259 0.666667 1 | 0.878431,0.640738,0.815046


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.259259 0.740741 1 | 0.851549,0.880455,0.996078


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.259259 0.666667 1 | 0.490473,0.705882,0.143945


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.259259 0.740741 1 | 0.937255,0.558187,0.0624837


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.222222 0.925926 1 | 0,0.0999999,1


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.222222 0.888889 1 | 0.654902,0.143822,0.399362


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.222222 0.962963 1 | 0.662745,0.612065,0.561384


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.222222 0.925926 1 | 0.0157478,0.25098,0.0588738


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.222222 0.888889 1 | 0.423483,0.451926,0.537255


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.222222 0.962963 1 | 0.095594,0.379758,0.870588


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.222222 0.888889 1 | 0.341869,0.509804,0.425836


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.222222 0.962963 1 | 0.264913,0.776471,0.529218


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.925926 1 | 0.584314,0.258931,0.340277


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.888889 1 | 0.505882,0.200369,0.409137


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.296296 0.962963 1 | 0.418547,0.494505,0.988235


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.925926 1 | 0.92549,0.897423,0.820238


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.888889 1 | 0.441631,0.886275,0.184206


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.296296 0.962963 1 | 0.236078,0.505882,0.299033


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.296296 0.888889 1 | 0.856471,0.917647,0.550588


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.296296 0.962963 1 | 0.913725,0.374807,0.240077


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.259259 0.888889 1 | 0.42438,0.556863,0.358139


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.259259 0.962963 1 | 0.319723,0.815133,0.823529


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.259259 0.888889 1 | 0.913725,0.343991,0.343991


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.259259 0.962963 1 | 0.640613,0.756863,0.477862


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.814815 1 | 0.313726,0.108184,0.0935025


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.777778 1 | 0.876032,0.238524,0.921569


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.851852 1 | 0.0507497,0.517647,0.307543


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.814815 1 | 0.253195,0.113033,0.384314


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.777778 1 | 0.0558554,0.792856,0.890196


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.851852 1 | 0.94902,0.123435,0.0483814


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.777778 1 | 0.913725,0.00358324,0.853049


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.851852 1 | 0.878431,0.223914,0.692985


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.814815 1 | 0.83916,0.909804,0.674325


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.777778 1 | 0.553762,0.27654,0.870588


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.851852 1 | 0.0626528,0.380392,0.110314


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.814815 1 | 0.221869,0.571223,0.898039


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.777778 1 | 0.905882,0.48669,0.479585


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.851852 1 | 0.364949,0.964706,0.344268


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.777778 1 | 0.882353,0.138408,0.200404


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.851852 1 | 0.705882,0.69015,0.620069


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.777778 1 | 0.67522,0.917647,0.608166


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.851852 1 | 0.687735,0.815686,0.815686


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.777778 1 | 0.0150865,0.118178,0.427451


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.851852 1 | 0.388143,0.701961,0.440446


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.703704 1 | 0.572549,0.152642,0.0583775


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.666667 1 | 0.980392,0.354479,0.126874


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.740741 1 | 0.666667,0.0784314,0.0980392


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.703704 1 | 0.253564,0.683214,0.898039


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.666667 1 | 0.116878,0.372549,0.180796


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.740741 1 | 0.070742,0.392157,0.10824


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.666667 1 | 0.19534,0.572549,0.421665


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.740741 1 | 0.451411,0.584314,0.584314


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.703704 1 | 0.843137,0.52506,0.353787


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.666667 1 | 0.272126,0.678431,0.180915


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.740741 1 | 0.469112,0.873847,0.964706


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.703704 1 | 0.978798,0.591403,0.992157


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.666667 1 | 0.917647,0.794814,0.687336


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.740741 1 | 0.820607,0.875612,0.909804


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.666667 1 | 0.265606,0.670588,0.508595


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.740741 1 | 0.292429,0.0736332,0.894118


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.666667 1 | 0.596078,0.329596,0.334038


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.740741 1 | 0.250759,0.0984083,0.929412


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.666667 1 | 0.870588,0.849876,0.559908


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.740741 1 | 0.0110727,0.273372,0.313726


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.925926 1 | 0.160461,0.362005,0.435294


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.888889 1 | 0.188097,0.209689,0.317647


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.222222 0.962963 1 | 0.657667,0.815686,0.0255902


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.925926 1 | 0.194187,0.688249,0.811765


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.888889 1 | 0.945098,0.922119,0.485521


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.222222 0.962963 1 | 0.232935,0.00286044,0.729412


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.888889 1 | 0.847366,0.716032,0.941176


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.222222 0.962963 1 | 0.796966,0.155233,0.807843


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.925926 1 | 0.241769,0.708576,0.780392


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.888889 1 | 0.0226067,0.0226067,0.27451


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.296296 0.962963 1 | 0.466667,0.172026,0.172026


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.925926 1 | 0.562965,0.0735102,0.937255


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.888889 1 | 0.606706,0.545605,0.952941


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.296296 0.962963 1 | 0.110727,0.586563,0.882353


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.888889 1 | 0.0487197,0.690196,0.316002


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.296296 0.962963 1 | 0.33727,0.570271,0.945098


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.888889 1 | 0.384502,0.462745,0.101622


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.259259 0.962963 1 | 0.733333,0.466841,0.333595


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.888889 1 | 0.301176,0.8,0.8


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.259259 0.962963 1 | 0.29238,0.67491,0.760784


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.703704 1 | 0.394387,0.176855,0.901961


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.666667 1 | 0.721569,0.521086,0.413133


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.740741 1 | 0.404604,0.458824,0.255502


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.703704 1 | 0.491626,0.627451,0.118108


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.666667 1 | 0.546328,0.960784,0.608497


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.740741 1 | 0.0939639,0.921569,0.6457


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.222222 0.666667 1 | 0.913725,0.888285,0.659316


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.222222 0.740741 1 | 0.371243,0.243153,0.380392


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.703704 1 | 0.0285429,0.190107,0.909804


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.666667 1 | 0.136163,0.874847,0.913725


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.740741 1 | 0.172139,0.164552,0.392157


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.703704 1 | 0.228251,0.557312,0.709804


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.666667 1 | 0.0968858,0.988235,0.290012


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.740741 1 | 0.227451,0.0981161,0.121828


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.296296 0.666667 1 | 0.482854,0.611765,0.463022


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.296296 0.740741 1 | 0.743006,0.116078,0.8


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.259259 0.666667 1 | 0.65098,0.0842445,0.254265


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.259259 0.740741 1 | 0.0926567,0.660951,0.945098


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.259259 0.666667 1 | 0.307051,0.52549,0.314332


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.259259 0.740741 1 | 0.00725875,0.197045,0.462745


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.925926 1 | 0.426682,0.588235,0.147636


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.888889 1 | 0.784314,0.60305,0.104575


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.222222 0.962963 1 | 0.152495,0.473418,0.580392


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.925926 1 | 0.507259,0.25341,0.839216


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.888889 1 | 0.40734,0.151065,0.819608


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.222222 0.962963 1 | 0.212072,0.19248,0.584314


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.222222 0.888889 1 | 0.455137,0.494118,0.35654


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.222222 0.962963 1 | 0.8,0.131765,0.35451


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.925926 1 | 0.905882,0.732995,0.38722


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.888889 1 | 0.870588,0,0.188627


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.296296 0.962963 1 | 0.894118,0.273144,0.00701269


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.925926 1 | 0.760784,0.266722,0.143206


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.888889 1 | 0.952941,0.427516,0.1009


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.296296 0.962963 1 | 0.596078,0.576209,0.397386


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.296296 0.888889 1 | 0.146713,0.831373,0.591742


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.148148 0.296296 0.962963 1 | 0.471972,0.729412,0.443368


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.259259 0.888889 1 | 0.764706,0.612514,0.449827


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.111111 0.259259 0.962963 1 | 0.314879,0.541869,0.882353


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.259259 0.888889 1 | 0.318201,0.47451,0.279123


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.185185 0.259259 0.962963 1 | 0.371519,0.737255,0.00578239


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.703704 1 | 0.40669,0.397232,0.964706


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.666667 1 | 0.672875,0.664975,0.901961


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.740741 1 | 0.386248,0.183806,0.65098


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.703704 1 | 0.578667,0.516078,0.933333


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.666667 1 | 0.209675,0.501961,0.204721


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.740741 1 | 0.500392,0.682353,0.454902


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.111111 0.666667 1 | 0.101385,0.0274664,0.368627


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.111111 0.740741 1 | 0.419949,0.329965,0.564706


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.703704 1 | 0.567782,0.489043,0.784314


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.666667 1 | 0.132411,0.798247,0.964706


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.740741 1 | 0.964706,0.479453,0.177809


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.703704 1 | 0.735317,0.917647,0.629758


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.666667 1 | 0.12875,0.360784,0.186759


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.740741 1 | 0.666496,0.992157,0.361845


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.185185 0.666667 1 | 0.655285,0.933333,0.545359


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.185185 0.740741 1 | 0.0344483,0.197396,0.54902


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.148148 0.666667 1 | 0.67451,0.132257,0.557022


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.148148 0.740741 1 | 0.692318,0.964706,0.801273


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.148148 0.666667 1 | 0.120615,0.759746,0.992157


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.148148 0.740741 1 | 0.698039,0.602686,0.125921


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.925926 1 | 0.311788,0.32084,0.854902


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.888889 1 | 0.062253,0.611683,0.721569


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.111111 0.962963 1 | 0.146682,0.984314,0.481735


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.925926 1 | 0.776471,0.0974394,0.369052


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.888889 1 | 0.561292,0.929412,0.573562


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.111111 0.962963 1 | 0.552941,0.4876,0.0628835


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.111111 0.888889 1 | 0.395848,0.578477,0.917647


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.111111 0.962963 1 | 0.161661,0.423529,0.066436


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.925926 1 | 0.432603,0.760784,0.492769


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.888889 1 | 0.708454,0.0220531,0.937255


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.185185 0.962963 1 | 0.651712,0.894118,0.466344


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.925926 1 | 0.133672,0.831373,0.575549


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.888889 1 | 0.656645,0.733333,0.273203


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.185185 0.962963 1 | 0.618193,0.792157,0.0963014


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.185185 0.888889 1 | 0.351034,0.886275,0.69894


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.037037 0.185185 0.962963 1 | 0.179685,0.996078,0.900833


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.148148 0.888889 1 | 0.153095,0.709804,0.171652


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 -4.30478e-08 0.148148 0.962963 1 | 0.63218,0.682353,0.347866


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.148148 0.888889 1 | 0.0642676,0.159751,0.780392


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.074074 0.148148 0.962963 1 | 0.564706,0.18639,0.0110727


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.111111 0.703704 1 | 0.85098,0.616043,0.557309


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.111111 0.666667 1 | 0.980392,0.23837,0.621748


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.111111 0.740741 1 | 0.404268,0.203768,0.490196


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.111111 0.703704 1 | 0.607843,0.0572088,0.231576


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.111111 0.666667 1 | 0.346335,0.341038,0.658824


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.111111 0.740741 1 | 0.992157,0.404644,0.74736


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.111111 0.666667 1 | 0.028912,0.876936,0.921569


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.259259 0.111111 0.740741 1 | 0.653287,0.265744,0.847059


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.185185 0.703704 1 | 0.882353,0.439446,0.476355


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.185185 0.666667 1 | 0.619608,0.478677,0.584375


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.222222 0.185185 0.740741 1 | 0.690196,0.0189466,0.589509


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.185185 0.703704 1 | 0.467451,0.77783,0.8


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.185185 0.666667 1 | 0.588235,0.0299885,0.188158


 box |  0.037037 0 0 0 0 0.037037 0 0 0 0 0.037037 0 0.296296 0.185185 0.740741 1 | 0.519416,0.756863,0.555033


